car,price,expirience,carAge,gender,ownershipType,vehicleClass,annualMileage,frequencyLevel
77,1.247,23,3.85,1,1,0,28.10,2
4,2.428,17,0.39,0,0,0,47.65,2
21,1.794,23,3.04,0,0,2,8.18,2
87,3.061,20,0.76,0,0,0,46.09,2
41,1.390,22,3.19,0,0,1,49.99,2
30,2.478,10,1.77,1,0,2,75.19,2
10,0.151,12,3.70,0,0,2,22.78,2
21,0.261,7,2.32,1,0,1,47.15,2
8,1.768,8,2.65,0,0,0,51.27,2
31,2.210,8,3.14,0,0,2,53.26,1
56,0.336,6,0.40,0,0,1,77.24,2
89,1.368,7,2.05,0,0,1,14.49,2
14,0.768,0,7.86,0,0,2,6.61,0
2,1.352,8,1.90,1,0,2,16.20,2
91,1.513,4,1.86,0,0,0,41.95,1
63,2.396,2,4.36,1,0,2,19.77,1
69,1.499,12,2.51,0,0,0,51.46,0
94,1.645,14,0.82,0,0,1,29.23,2
22,3.918,11,0.46,1,1,1,26.39,2
24,2.936,5,7.37,0,0,2,51.48,1
71,0.824,3,0.53,0,1,0,19.89,1
8,0.465,7,5.41,0,0,2,50.12,1
84,1.605,7,5.22,0,0,0,27.26,2
37,1.595,8,3.20,0,1,2,8.37,2
42,0.350,1,7.47,0,0,3,9.30,0
75,0.489,9,2.42,1,0,1,30.82,2
84,3.233,8,4.36,1,0,0,24.32,1
86,0.580,7,2.34,0,1,2,35.90,2
45,0.276,8,4.86,0,0,0,25.29,2
92,0.634,7,2.68,1,1,2,30.87,2
65,1.413,7,1.73,0,0,2,47.19,2
71,1.142,17,0.50,0,0,0,31.77,2
82,0.761,11,6.17,0,1,2,55.02,2
51,1.011,3,3.83,1,0,0,25.38,1
12,1.905,15,2.38,0,0,0,34.39,2
85,0.994,21,4.44,0,0,0,49.88,2
91,2.951,7,2.61,1,0,2,12.75,2
47,0.996,19,0.63,1,0,1,19.44,2
85,0.324,0,0.06,1,0,2,65.23,0
14,1.617,12,2.16,1,0,0,48.22,2
36,0.973,39,7.75,0,0,0,34.55,2
70,2.498,8,2.80,1,0,2,33.62,2
83,1.159,1,0.42,1,0,0,30.79,0
25,1.000,0,4.04,1,0,1,73.56,0
82,0.397,20,3.76,0,0,0,24.43,2
53,0.548,15,3.73,1,0,0,36.92,2
4,1.395,14,8.94,0,1,2,13.64,2
85,1.680,8,2.19,0,0,0,70.43,2
25,2.638,24,5.12,0,0,1,38.21,2
92,0.904,7,3.29,0,0,0,9.70,2
27,1.101,0,3.71,0,0,2,12.47,0
75,0.567,17,0.24,0,0,0,29.20,2
15,1.543,7,5.67,0,0,0,26.73,2
26,0.192,2,0.40,0,0,0,76.52,0
12,1.139,11,5.33,1,0,0,3.35,2
87,0.508,11,0.34,0,0,0,7.02,2
63,0.254,25,10.83,0,0,0,59.09,2
91,1.643,11,4.81,0,0,0,44.03,2
29,0.373,1,0.74,0,0,0,12.32,0
93,1.609,10,0.71,0,0,1,14.33,2
38,0.533,16,7.35,0,1,0,10.21,2
15,0.178,11,3.88,0,0,2,9.05,2
57,1.068,2,2.36,1,0,0,3.19,1
51,0.663,13,5.85,0,0,0,25.21,2
67,1.035,16,0.28,1,0,0,43.86,2
42,0.327,18,6.92,1,0,2,4.03,2
81,3.579,5,2.86,1,0,2,70.06,2
49,1.064,7,4.07,1,1,0,20.43,2
10,0.766,5,0.09,0,0,0,71.93,2
2,1.105,6,6.78,0,0,2,55.05,1
6,0.279,5,3.47,0,0,2,85.09,1
13,0.927,24,4.24,0,0,2,11.07,2
19,2.109,13,6.30,0,1,0,42.80,2
9,0.410,6,4.65,0,0,2,59.50,1
49,1.035,12,1.33,0,1,0,32.53,2
57,1.674,17,6.75,1,0,2,30.05,2
36,0.192,12,2.35,0,0,2,23.18,2
9,0.357,11,8.89,0,0,0,23.67,2
55,0.171,9,4.18,1,0,0,28.77,2
9,2.193,14,2.93,0,0,2,45.42,2
62,0.489,14,1.35,0,0,2,10.33,2
76,0.772,7,5.77,0,0,0,14.73,2
67,0.454,14,11.54,1,0,0,53.32,2
94,0.591,14,1.39,1,0,1,4.73,2
73,0.370,9,2.45,1,0,2,60.66,2
28,0.764,1,4.76,1,0,0,8.43,1
33,0.210,6,7.55,1,0,0,25.88,2
48,0.852,13,2.05,1,0,0,45.56,2
26,1.772,8,1.36,0,0,0,55.76,2
42,3.358,1,5.67,0,0,2,30.33,0
52,0.311,18,3.90,1,0,1,28.83,2
29,1.920,8,3.10,0,0,0,39.45,2
10,1.944,11,1.76,0,0,0,74.74,2
8,2.029,19,1.70,0,0,0,3.04,2
25,1.960,4,1.14,0,0,2,4.44,2
55,2.222,14,3.13,0,1,3,37.13,2
71,0.395,1,3.24,0,0,1,12.42,0
14,0.359,5,2.43,0,1,1,43.48,2
49,0.830,3,3.10,1,0,1,30.89,1
48,1.680,10,1.37,0,0,0,20.39,2
5,1.442,12,3.48,1,0,2,34.59,2
32,0.738,11,1.28,0,0,3,5.87,2
60,1.055,2,5.27,0,0,1,45.21,0
75,0.306,1,0.14,0,0,1,26.40,0
27,1.764,5,7.68,1,0,2,34.84,1
74,0.151,10,3.06,0,0,0,50.65,2
30,0.990,0,5.02,0,0,1,7.84,0
78,1.573,17,0.33,1,0,2,23.78,2
78,1.192,13,1.67,1,0,2,20.82,2
54,1.335,4,4.93,0,0,0,10.56,1
7,1.142,5,5.05,0,1,2,42.52,1
12,1.259,5,4.15,0,0,2,21.86,2
83,2.013,7,1.84,1,0,1,35.44,2
14,2.779,17,5.80,1,0,2,35.30,2
88,1.284,5,7.87,1,0,0,50.87,1
35,3.634,3,4.14,1,0,1,43.25,1
34,1.070,8,1.94,0,0,1,11.19,1
31,2.193,21,0.38,1,0,2,16.94,2
23,1.628,1,5.25,1,0,3,3.73,1
23,2.026,7,3.01,0,0,2,50.91,1
43,1.533,2,3.19,1,0,2,23.58,1
59,0.288,3,5.22,1,0,0,96.87,1
12,0.521,5,4.35,0,0,3,55.74,1
39,1.123,2,3.20,0,0,1,38.59,0
86,1.497,1,5.20,0,0,0,44.05,0
88,1.652,5,7.02,0,0,2,24.63,2
24,0.526,11,2.43,1,0,0,33.89,2
38,1.667,4,5.40,0,0,0,25.28,1
45,1.115,10,2.78,0,0,2,4.49,2
76,0.473,6,7.24,1,0,0,43.45,1
13,3.246,13,3.86,0,0,2,54.10,2
31,2.274,11,1.20,0,0,1,49.88,2
88,2.229,3,3.12,0,0,1,8.51,1
72,0.733,18,1.43,0,1,0,64.79,2
74,1.422,6,3.12,0,0,1,55.22,1
85,1.643,4,2.49,0,0,0,8.84,2
94,0.545,11,1.47,0,0,0,63.33,2
25,0.983,22,0.05,0,1,3,7.21,2
92,0.393,11,2.81,0,0,2,48.58,2
44,1.574,4,1.62,0,0,2,51.00,1
73,2.826,12,5.49,1,0,0,31.31,2
14,1.125,3,3.81,0,0,1,20.50,1
87,1.078,3,3.30,1,0,1,63.09,1
33,2.488,20,7.05,0,0,0,18.43,2
64,1.531,3,5.16,0,1,0,36.66,1
7,0.691,0,2.76,1,0,0,27.81,0
9,0.446,4,0.53,1,0,0,10.08,2
89,0.981,14,2.73,0,0,2,12.87,2
86,2.187,3,4.39,0,0,3,3.79,2
49,0.716,6,3.56,0,0,0,38.94,2
47,1.775,10,3.97,0,0,0,56.24,2
7,1.173,12,6.47,0,0,0,55.02,2
18,4.113,2,4.23,1,0,2,35.52,0
62,1.502,5,2.59,1,0,2,34.08,2
12,0.736,3,3.50,1,0,2,18.89,1
17,0.413,4,0.42,1,0,0,21.00,1
36,1.347,6,4.63,0,0,3,34.95,2
45,0.655,23,1.16,0,0,3,16.88,2
9,0.309,12,1.13,1,0,0,57.77,2
6,2.791,5,7.21,1,0,0,28.41,2
63,1.042,17,3.60,0,0,0,40.40,2
23,1.210,19,2.38,0,0,2,82.68,2
4,0.908,6,3.68,0,0,2,34.48,2
56,0.303,6,2.78,0,0,2,23.21,2
54,2.533,12,1.65,0,0,0,21.62,2
76,2.651,1,0.02,0,0,0,50.71,0
50,1.492,13,7.77,0,0,0,18.75,1
64,0.569,2,1.85,0,0,2,19.59,0
28,0.513,19,7.10,0,0,0,14.01,2
26,0.425,8,3.38,0,0,1,28.45,2
45,1.924,8,5.91,0,0,0,20.18,2
50,2.028,10,4.94,1,0,0,3.57,2
12,1.230,4,2.70,0,0,0,14.05,1
86,2.341,9,6.14,0,0,2,5.82,2
64,2.918,20,1.02,0,1,0,33.23,2
71,2.524,26,1.02,1,0,0,26.49,2
29,0.926,10,1.30,1,0,2,74.66,2
48,2.907,10,0.62,1,0,2,50.16,2
64,1.152,20,0.32,0,0,0,11.65,2
13,0.448,3,13.51,1,0,1,88.83,1
2,0.936,8,0.07,0,0,0,26.07,2
80,0.190,5,5.62,0,0,0,11.75,2
75,0.200,0,1.37,0,1,0,46.68,0
13,1.276,0,4.18,1,0,1,35.72,0
12,0.456,21,5.67,0,1,1,90.55,2
72,3.684,5,4.20,0,0,2,8.57,1
31,0.404,18,3.11,1,0,0,12.87,2
77,0.494,1,1.12,0,0,0,46.80,0
66,1.795,4,0.29,0,0,0,19.99,1
85,0.767,9,2.25,1,0,1,42.35,2
93,1.566,0,2.27,1,0,2,36.23,0
81,2.012,14,1.40,0,0,3,74.97,2
73,1.623,2,0.14,0,1,2,18.72,0
27,1.279,1,2.74,0,0,0,39.86,0
25,1.817,10,9.21,1,0,2,21.44,2
70,0.661,5,1.16,0,0,0,41.30,2
53,2.753,3,5.34,0,0,2,55.62,1
53,0.879,2,1.51,1,0,0,14.14,1
11,0.750,2,0.36,0,0,2,61.72,0
41,4.048,2,4.98,0,0,2,58.13,0
86,1.474,21,1.57,0,0,2,18.90,2
29,1.263,10,6.96,0,1,0,35.08,2
30,0.979,6,3.87,0,0,2,21.42,2
35,0.287,13,1.03,0,0,0,3.69,2
18,0.945,7,2.42,1,0,3,8.19,2
64,0.344,12,1.86,0,0,2,28.43,2
80,0.830,17,1.04,1,0,0,24.54,2
66,0.450,8,3.57,1,0,0,71.88,1
59,0.555,6,4.71,0,0,0,12.69,2
35,0.455,4,6.71,1,0,2,23.07,1
49,0.694,18,2.61,0,0,2,5.66,2
33,0.290,11,4.16,0,0,0,71.75,2
14,2.446,7,7.42,1,0,1,20.94,2
54,1.915,19,4.85,0,0,2,41.98,2
44,0.301,13,3.99,0,0,0,66.17,2
1,0.776,18,4.58,1,0,2,48.40,2
59,0.349,10,0.98,0,0,3,31.06,1
91,0.281,20,5.94,1,0,2,62.22,2
69,0.292,4,5.20,0,0,0,54.72,1
26,2.072,9,3.68,1,0,0,27.95,2
25,0.445,1,4.99,1,0,1,15.33,1
40,1.571,3,0.04,0,0,2,25.38,1
60,0.707,4,4.84,0,0,0,78.74,1
29,0.711,1,3.70,0,0,1,55.96,0
65,0.443,11,4.90,0,0,0,5.50,2
8,0.698,12,5.45,0,1,1,34.21,2
15,1.105,7,0.98,0,0,0,59.22,2
25,0.581,10,7.82,1,0,0,27.31,2
16,2.177,4,2.08,0,0,3,3.37,2
19,1.158,17,3.57,0,0,1,59.21,2
83,2.993,5,1.55,1,1,2,25.80,2
17,0.505,4,4.89,0,0,0,14.62,1
15,0.542,23,3.91,0,0,0,10.27,2
11,1.789,1,3.33,1,0,2,45.07,1
75,1.079,16,3.40,1,0,1,63.20,2
17,2.679,0,3.48,0,0,2,3.77,0
10,1.342,5,3.68,1,0,0,35.54,2
70,0.416,3,0.93,0,0,1,28.58,1
86,0.984,14,0.05,0,0,2,11.33,2
93,1.695,7,3.67,0,0,0,20.42,2
86,1.283,1,2.01,0,0,2,21.42,0
21,1.194,4,5.61,0,0,0,4.54,1
17,0.885,15,0.95,1,0,2,32.56,2
69,0.496,15,2.34,1,0,2,47.27,2
41,1.008,10,0.98,1,0,0,31.66,2
34,0.695,8,1.02,1,0,3,57.11,2
53,0.172,0,0.48,0,0,0,31.12,0
50,0.226,10,9.14,0,0,2,44.46,2
14,1.373,4,1.18,1,0,0,11.95,1
30,4.634,0,4.27,0,0,2,5.78,0
29,3.109,6,0.09,0,0,1,37.15,1
62,2.010,11,2.29,0,0,2,27.23,2
32,0.231,2,3.85,0,0,2,20.38,0
52,0.760,0,0.26,0,0,2,19.96,0
21,0.449,17,5.34,0,0,2,83.46,2
3,1.312,9,1.73,1,1,0,50.33,2
31,1.779,4,2.34,1,0,1,24.92,1
78,2.477,6,0.30,0,0,0,23.62,2
44,0.313,13,1.29,1,0,0,10.51,2
66,0.912,9,2.25,1,0,0,47.38,2
65,0.810,0,5.83,0,0,3,13.74,0
51,2.027,5,1.22,0,0,0,29.12,2
73,0.716,1,8.76,0,0,3,74.96,0
32,1.842,2,4.24,0,0,2,50.40,0
65,0.399,4,2.32,0,0,2,27.23,1
75,2.114,12,5.10,1,0,0,51.23,2
79,2.054,20,3.75,1,0,0,15.41,0
24,2.884,9,3.64,0,0,0,3.48,2
48,0.321,7,3.97,1,0,0,36.71,2
82,2.328,22,1.74,0,0,2,40.96,2
28,1.100,5,1.50,0,0,0,45.15,2
61,1.865,9,8.55,0,1,1,80.71,1
92,0.200,7,4.62,0,1,1,3.28,2
82,0.330,16,10.43,1,0,0,61.94,2
30,1.271,13,4.55,0,0,2,34.96,2
32,1.477,15,6.57,0,0,2,59.33,2
6,1.311,23,1.62,0,0,2,62.10,2
10,2.767,2,5.92,0,0,2,18.22,0
85,0.992,8,2.97,1,0,0,31.06,2
59,2.585,2,3.61,1,0,0,27.86,1
10,0.828,4,6.71,0,0,0,80.34,1
44,3.093,1,6.00,1,0,2,32.72,1
63,2.469,6,0.54,1,0,0,56.32,2
77,0.504,8,3.70,1,1,0,36.60,2
68,1.652,21,1.03,0,0,0,37.89,2
31,1.904,20,2.42,0,0,2,6.16,2
10,0.596,5,4.83,0,0,0,11.56,2
22,0.374,1,0.28,0,0,0,24.35,0
49,0.734,13,3.07,0,0,0,53.21,2
20,0.606,8,0.16,0,0,0,51.51,2
41,1.151,22,6.77,0,0,1,26.70,2
65,2.003,2,1.64,0,0,2,17.11,0
82,0.666,2,1.54,0,1,3,44.78,0
32,0.319,15,0.92,0,0,2,16.18,2
19,0.375,19,3.75,1,0,0,32.60,2
0,0.522,8,3.08,0,1,1,32.46,2
20,0.553,8,2.44,0,1,1,7.41,2
83,1.421,21,4.55,0,0,0,43.94,2
35,1.157,1,7.35,0,0,2,24.56,0
43,1.227,3,1.84,1,0,1,5.92,2
28,3.276,1,3.53,1,1,2,26.19,0
94,1.095,6,2.65,0,0,1,62.87,2
67,0.850,6,7.07,0,0,2,18.98,2
69,0.616,16,2.67,1,0,0,5.43,2
51,2.577,8,2.07,1,0,3,15.91,2
68,1.714,9,3.94,1,0,2,33.23,2
72,0.985,8,1.30,0,0,1,42.82,2
90,0.740,12,2.77,0,1,0,3.20,2
46,0.502,1,5.38,0,0,3,25.12,0
8,1.708,1,3.18,0,0,0,12.27,0
19,0.518,2,4.01,1,0,2,46.28,1
41,0.242,13,1.07,0,0,1,15.17,2
21,0.882,15,0.71,0,0,3,8.32,2
67,1.072,14,8.70,0,0,2,35.93,2
30,2.462,3,8.37,0,0,0,43.46,1
82,0.510,1,3.59,0,0,2,25.89,0
3,1.273,7,5.26,0,0,1,33.91,0
1,0.424,8,2.64,0,0,0,50.47,2
39,1.530,20,2.17,0,0,0,99.01,2
37,0.374,3,0.48,1,0,3,9.58,2
31,2.176,2,4.86,0,0,0,35.56,0
69,0.610,9,1.09,1,0,0,36.55,2
70,0.960,1,7.66,1,0,0,17.18,1
86,2.863,11,3.65,0,0,2,27.11,2
13,1.124,6,0.60,0,0,0,23.10,2
25,1.243,14,7.15,1,1,1,69.43,2
27,0.750,1,2.49,0,0,2,30.37,0
1,2.067,14,2.38,0,0,2,54.70,2
9,2.009,2,5.55,0,0,1,33.12,0
94,2.125,13,1.17,0,1,0,4.09,2
84,1.663,2,4.62,0,0,2,32.39,0
8,2.722,18,1.51,0,0,2,18.07,2
91,0.367,26,6.39,0,0,2,21.57,2
17,2.377,2,0.57,0,0,0,28.83,0
29,2.381,17,6.10,0,0,2,19.70,2
88,0.596,0,5.29,0,0,0,35.07,0
61,0.229,6,4.05,0,0,0,13.13,2
52,0.429,10,1.44,1,0,2,18.98,2
29,1.221,5,5.27,0,0,2,25.76,2
30,1.580,11,3.63,1,0,2,41.59,2
59,1.466,5,7.10,1,0,1,14.80,2
15,0.491,2,2.75,0,0,3,26.75,0
75,0.395,1,3.44,0,0,0,13.07,0
54,1.041,1,3.69,1,1,0,42.64,0
12,0.320,1,6.43,1,0,0,56.70,1
10,1.717,7,5.97,0,1,2,22.80,2
51,0.814,11,2.24,0,0,2,67.41,2
54,1.393,6,0.62,0,0,2,4.58,2
72,0.567,3,1.69,0,0,2,57.85,1
84,2.455,12,9.14,1,0,0,55.34,2
12,0.990,0,0.87,0,0,0,58.00,0
4,3.149,5,3.69,0,0,1,33.47,1
36,0.222,1,6.46,0,0,0,46.16,0
68,1.270,8,0.77,0,0,2,27.28,2
94,0.598,9,5.56,0,0,2,29.47,2
11,0.960,2,2.67,0,0,1,70.30,0
16,0.806,1,5.40,0,0,0,33.33,0
51,2.127,7,0.98,0,0,2,25.90,2
19,0.506,27,4.28,0,0,1,26.64,2
71,2.182,9,0.76,0,0,0,20.31,2
25,0.748,11,4.24,0,0,3,40.33,2
4,0.420,18,1.83,0,0,0,21.71,2
26,0.759,16,2.81,0,0,0,50.96,2
78,2.088,9,2.30,1,0,0,10.59,2
81,2.168,6,3.38,0,0,0,10.24,2
38,0.314,12,2.44,0,0,0,52.64,2
13,1.476,14,6.12,0,0,0,74.97,1
15,2.228,7,1.16,1,1,0,32.82,2
92,0.322,9,2.66,0,0,1,58.44,2
46,2.476,19,0.08,1,1,2,12.14,2
6,1.714,17,3.26,0,0,2,45.93,2
79,0.416,15,4.98,0,0,2,44.07,2
78,0.737,10,1.73,0,0,0,19.48,2
44,3.765,17,5.11,0,0,0,41.56,2
45,1.406,9,8.12,1,0,0,14.57,2
33,0.540,18,4.94,1,0,0,20.66,2
17,0.512,8,4.17,0,0,2,44.50,2
38,1.907,1,1.68,1,0,0,20.01,1
39,1.157,9,4.38,0,0,0,9.47,2
51,1.609,20,3.08,0,0,2,32.63,2
68,0.376,5,2.82,0,1,2,35.16,2
56,0.367,8,4.52,0,0,0,24.07,2
71,0.217,3,4.44,1,0,2,53.44,1
29,0.746,16,6.21,0,0,1,59.78,2
74,1.251,24,2.98,0,0,2,35.33,2
39,1.513,0,0.28,0,0,0,20.99,0
10,0.807,30,1.60,0,0,2,26.91,2
67,1.926,9,2.96,0,0,2,40.04,2
69,1.456,12,7.08,0,1,1,16.61,2
83,1.393,11,0.02,0,0,0,16.28,2
70,1.605,10,6.68,0,0,0,4.13,2
6,2.152,17,2.05,0,0,0,32.76,2
12,3.015,12,3.83,0,0,0,52.98,2
40,0.882,14,5.38,1,0,0,29.16,2
52,1.434,4,3.83,0,0,2,23.30,1
60,0.318,18,6.37,0,0,1,63.63,2
87,1.546,11,6.33,0,1,0,46.61,2
68,2.154,3,1.15,1,0,2,32.12,1
54,0.964,4,4.27,0,0,0,4.37,2
36,1.486,7,4.83,0,0,1,56.43,1
59,0.788,21,3.12,0,0,1,31.15,2
12,1.707,31,1.95,0,0,0,18.83,2
66,0.511,20,4.97,0,0,0,53.58,2
71,1.464,6,2.05,1,1,0,30.55,2
72,0.486,12,5.15,1,0,0,11.18,2
32,0.518,12,3.33,0,0,2,53.18,2
13,2.085,5,3.45,0,1,1,36.18,2
31,1.480,6,3.44,0,0,2,58.07,1
50,4.303,8,3.20,1,0,1,26.83,1
18,0.220,0,4.75,0,0,2,10.68,0
22,0.484,3,0.01,1,0,2,42.30,1
34,0.186,12,2.16,0,0,2,3.51,2
51,2.325,21,4.35,0,0,0,40.52,2
69,0.309,5,4.18,0,0,0,17.03,2
81,0.662,25,1.72,1,0,2,8.73,2
2,1.257,5,3.40,0,0,1,9.30,2
72,0.394,13,4.24,0,0,0,5.22,0
52,2.194,2,2.32,1,1,2,56.99,0
20,2.355,6,2.95,1,0,0,6.40,2
92,1.390,5,0.61,0,0,1,35.80,2
38,0.428,4,2.68,0,0,0,29.27,1
61,0.155,2,1.92,1,0,1,48.62,0
48,1.172,12,0.05,1,1,2,24.10,2
10,1.465,14,2.58,0,0,0,11.11,2
53,0.581,15,5.65,0,1,0,75.61,2
34,0.899,3,5.64,0,0,0,25.65,1
40,1.538,4,5.34,1,0,1,4.56,1
21,1.387,6,0.24,0,0,0,37.78,2
73,0.218,24,6.29,0,0,0,22.98,2
34,1.271,25,2.37,0,0,0,36.85,2
22,2.028,11,2.11,1,0,1,45.22,2
33,2.124,5,1.91,0,0,0,27.19,2
33,1.342,9,5.47,0,0,3,51.35,1
4,2.365,12,3.73,1,0,1,22.44,2
47,0.251,0,1.11,1,0,1,28.13,0
11,0.339,1,4.02,1,1,0,45.31,0
66,0.564,12,6.02,0,0,0,20.93,2
57,3.370,18,1.80,1,0,2,61.50,2
54,0.366,3,1.70,0,0,2,61.81,1
76,1.498,16,5.36,0,0,2,98.08,2
69,1.161,9,6.40,1,0,2,35.63,1
43,0.395,7,5.50,0,0,0,48.21,1
69,1.970,6,4.65,0,0,0,39.95,2
83,2.133,4,1.21,1,0,0,61.60,1
68,1.255,11,3.82,1,0,2,42.28,2
67,1.421,21,5.11,0,1,0,55.58,2
32,1.583,7,3.29,0,0,0,12.66,2
70,0.182,14,1.81,1,0,0,40.05,2
1,0.530,4,0.16,0,0,0,28.39,1
10,2.070,25,2.79,1,0,2,21.77,2
0,0.813,13,0.53,0,0,1,64.56,2
39,0.336,8,3.82,1,0,1,26.34,2
5,2.391,15,4.89,0,0,1,50.60,2
1,0.504,2,1.31,0,0,2,46.31,0
53,3.599,3,3.10,1,1,0,41.11,1
80,1.191,2,6.67,1,0,0,18.29,1
88,0.942,6,0.27,0,0,0,27.54,2
65,0.637,24,0.56,1,0,0,15.51,2
7,0.363,0,1.08,1,0,0,35.97,0
22,2.811,3,1.02,0,0,2,15.25,1
45,1.618,1,4.02,0,0,0,28.29,0
87,0.838,17,1.10,0,0,0,20.00,2
18,2.336,20,3.98,1,0,2,43.58,2
37,2.387,16,2.30,1,0,2,74.30,2
87,1.029,2,0.67,0,0,0,9.92,0
15,1.305,8,9.21,0,0,3,38.82,1
18,0.655,12,1.56,0,0,2,5.79,1
89,1.912,4,4.45,1,1,0,57.82,1
59,0.410,15,4.15,0,0,1,55.57,2
60,0.565,4,7.07,0,0,0,24.05,1
54,0.776,14,1.41,1,0,0,49.95,2
24,1.566,18,1.06,0,0,0,27.86,2
54,0.499,6,1.17,0,0,2,19.61,2
94,1.423,8,2.42,0,0,0,9.96,2
18,0.866,4,4.20,1,0,2,39.47,1
67,0.376,0,3.52,0,0,3,20.46,0
94,1.093,2,0.00,1,0,0,65.50,0
54,1.580,0,2.36,1,0,2,32.75,0
61,0.643,3,5.94,0,0,2,4.20,1
77,0.673,4,3.20,1,0,0,14.29,1
66,0.532,20,5.12,0,0,0,99.04,2
72,0.924,9,4.30,0,0,3,19.84,2
68,0.781,14,1.95,0,0,1,67.20,2
0,0.588,25,0.66,1,0,0,46.72,2
16,3.590,5,0.84,0,1,2,62.06,1
72,1.233,0,0.88,1,1,0,12.51,0
7,1.150,7,0.83,0,1,1,24.27,2
79,0.927,15,0.96,0,0,0,22.86,2
84,1.735,4,1.89,0,0,2,33.39,1
42,1.633,1,1.67,0,0,2,15.16,0
47,2.914,23,1.55,1,0,2,56.92,2
49,0.255,23,5.73,1,0,2,50.36,2
21,1.999,9,2.62,0,0,0,26.55,2
2,2.464,2,0.04,0,0,0,49.72,0
41,0.314,23,5.69,0,0,2,5.67,2
76,0.534,12,3.73,0,0,0,5.25,2
41,0.680,6,3.10,0,0,0,6.64,2
90,0.839,7,3.55,0,1,2,53.13,1
40,2.073,8,8.87,1,0,3,41.69,1
70,1.262,13,4.00,0,0,0,5.47,2
8,1.520,19,2.89,0,0,2,28.78,2
31,1.426,12,6.33,0,1,0,48.70,2
5,0.428,9,1.07,0,0,2,27.52,2
26,2.653,1,0.81,1,0,2,35.90,0
76,0.960,3,6.52,0,0,0,57.69,1
3,0.243,16,2.15,0,0,2,51.84,2
35,0.610,3,3.21,0,0,3,39.15,1
52,1.684,3,3.34,0,0,2,42.58,1
43,2.191,8,0.61,0,0,0,18.96,2
81,0.527,15,3.15,0,0,0,41.11,2
31,2.274,0,5.56,1,0,1,36.44,0
79,0.245,10,2.37,0,0,0,10.09,2
4,2.492,13,0.74,1,0,2,3.51,2
64,1.621,11,0.39,0,1,0,39.25,2
92,2.307,7,0.10,0,0,2,35.86,2
40,1.643,23,4.25,0,0,1,3.22,2
37,4.201,0,3.50,0,0,1,35.31,2
28,1.537,9,1.23,0,1,0,27.04,2
5,1.737,17,8.55,0,0,3,80.38,2
8,1.848,13,6.33,0,0,1,48.84,2
9,1.400,21,3.47,0,0,2,15.79,2
82,2.529,20,5.25,0,1,2,62.65,2
31,2.114,10,4.36,0,0,2,50.59,2
48,0.770,28,4.81,1,1,0,12.43,2
94,0.293,12,2.13,1,0,1,31.40,2
61,2.277,9,4.10,0,1,2,8.48,2
75,1.148,19,1.55,0,0,2,21.09,2
48,1.710,6,2.56,0,0,0,54.47,2
46,1.041,1,4.06,1,0,2,22.21,1
31,0.795,1,3.24,0,0,2,11.00,0
23,1.206,2,0.35,0,0,2,20.12,0
76,1.569,17,4.29,0,0,0,108.37,2
4,0.805,26,5.49,0,0,0,18.79,2
18,1.219,9,0.87,1,1,2,23.96,2
47,3.107,7,5.12,0,0,0,81.89,1
93,2.879,8,7.24,1,0,2,51.51,1
2,0.827,13,1.56,1,0,0,6.99,2
84,1.653,15,2.72,0,1,0,29.55,2
42,2.516,20,4.42,0,0,3,25.38,2
6,0.716,11,3.77,1,0,2,66.99,2
34,0.195,11,2.12,0,0,0,71.30,2
58,0.513,9,0.39,0,0,0,30.23,2
80,2.088,17,1.85,0,0,2,3.66,2
52,1.021,6,1.52,0,0,0,48.86,2
30,2.734,12,4.98,0,0,0,9.10,2
0,0.273,13,5.08,0,0,0,31.54,2
63,0.981,9,7.04,0,0,0,48.13,1
9,1.168,6,10.08,0,0,0,69.05,1
49,0.804,4,1.29,0,0,3,49.14,1
59,0.683,3,3.82,0,0,3,10.61,1
65,1.402,0,4.26,1,0,0,7.17,0
83,0.619,13,2.95,0,0,2,35.62,2
65,0.721,11,3.12,1,0,2,48.68,2
9,1.421,4,8.22,1,0,0,31.45,1
41,0.442,23,2.30,0,0,2,9.82,2
65,1.032,4,3.07,0,0,2,31.52,1
23,1.377,16,4.25,0,0,0,11.60,2
0,0.776,12,4.00,0,0,0,35.71,2
48,0.442,16,1.03,0,0,3,46.36,2
23,2.970,6,2.37,0,1,2,51.98,2
92,1.813,2,5.21,0,0,1,28.61,0
31,0.450,15,2.31,1,0,0,38.01,2
75,0.795,14,3.39,1,0,1,5.85,2
61,1.176,1,7.05,1,0,2,35.20,1
78,1.750,18,8.34,1,0,0,7.27,2
64,1.014,6,5.62,0,0,0,62.77,1
52,1.441,3,5.39,1,0,3,30.77,0
50,0.993,22,1.13,1,0,3,54.24,2
85,2.466,0,7.63,0,0,2,52.05,0
36,1.176,4,7.34,1,0,0,30.16,1
87,2.388,14,3.59,0,0,0,16.21,2
9,0.264,0,4.35,0,0,0,40.20,0
54,0.669,2,8.40,0,0,0,37.94,0
65,1.003,20,7.18,1,0,0,10.84,2
94,0.544,11,2.90,0,0,2,11.07,2
10,0.152,14,6.84,0,0,2,47.36,2
14,1.721,16,2.24,1,0,1,46.80,2
81,2.176,21,3.98,0,0,2,27.02,2
28,0.619,4,11.38,0,0,2,32.34,1
61,1.361,15,3.37,0,0,0,43.95,2
68,0.593,5,4.20,0,0,0,40.09,2
